
Time taken: 0.00223 s


saleid | itemid | customerid | storeid | time | qty | pricerange
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 39402 | 10412 | 25 | 32 | 73 | 3 | cheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 39869 | 8588 | 25 | 20 | 73 | 22 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 96968 | 10325 | 25 | 73 | 73 | 20 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 398 | 18914 | 25 | 99 | 47 | 48 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 31038 | 7300 | 25 | 76 | 92 | 49 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 93070 | 8890 | 25 | 6 | 73 | 42 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 41580 | 13875 | 25 | 49 | 73 | 41 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 82055 | 6918 | 25 | 89 | 73 | 32 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 48898 | 11852 | 25 | 50 | 73 | 3 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 12795 | 6311 | 25 | 25 | 73 | 43 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 39883 | 11348 | 25 | 13 | 97 | 19 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 39471 | 9109 | 25 | 30 | 74 | 9 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 98906 | 11428 | 25 | 5 | 73 | 12 | outrageous
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 57570 | 4777 | 25 | 62 | 15 | 19 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 83864 | 13328 | 25 | 28 | 73 | 5 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 92906 | 12333 | 25 | 48 | 73 | 18 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 31565 | 10258 | 25 | 70 | 39 | 14 | outrageous
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 64414 | 11512 | 25 | 71 | 73 | 18 | cheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 91251 | 9285 | 25 | 33 | 73 | 47 | expensive
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 33524 | 7689 | 25 | 48 | 73 | 2 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 28403 | 10722 | 25 | 8 | 73 | 5 | expensive
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 56208 | 7664 | 25 | 15 | 32 | 47 | supercheap
155 | 106 | 25 | 70 | 67 | 10 | outrageous | 6433 | 10757 | 25 | 43 | 61 | 4 | supercheap
311 | 109 | 130 | 52 | 67 | 34 | expensive | 55704 | 10482 | 130 | 62 | 73 | 18 | supercheap
615 | 34 | 179 | 45 | 84 | 15 | outrageous | 67291 | 11966 | 179 | 60 | 73 | 10 | cheap
615 | 34 | 179 | 45 | 84 | 15 | outrageous | 42573 | 6275 | 179 | 15 | 73 | 12 | supercheap
615 | 34 | 179 | 45 | 84 | 15 | outrageous | 90236 | 8758 | 179 | 21 | 85 | 21 | supercheap
509 | 134 | 183 | 69 | 49 | 11 | outrageous | 42403 | 9293 | 183 | 79 | 11 | 29 | supercheap
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 63187 | 10835 | 59 | 72 | 73 | 19 | moderate
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 28008 | 13033 | 59 | 65 | 73 | 4 | supercheap
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 78742 | 9419 | 59 | 63 | 73 | 49 | supercheap
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 26436 | 8300 | 59 | 38 | 73 | 15 | cheap
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 31043 | 10675 | 59 | 29 | 73 | 10 | outrageous
504 | 95 | 59 | 93 | 67 | 34 | outrageous | 61517 | 13041 | 59 | 85 | 73 | 46 | supercheap
93 | 77 | 167 | 31 | 58 | 31 | moderate | 8478 | 8654 | 167 | 78 | 73 | 24 | expensive
93 | 77 | 167 | 31 | 58 | 31 | moderate | 67303 | 12271 | 167 | 4 | 73 | 49 | cheap
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 63187 | 10835 | 59 | 72 | 73 | 19 | moderate
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 28008 | 13033 | 59 | 65 | 73 | 4 | supercheap
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 78742 | 9419 | 59 | 63 | 73 | 49 | supercheap
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 26436 | 8300 | 59 | 38 | 73 | 15 | cheap
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 31043 | 10675 | 59 | 29 | 73 | 10 | outrageous
981 | 101 | 59 | 54 | 67 | 48 | supercheap | 61517 | 13041 | 59 | 85 | 73 | 46 | supercheap
724 | 116 | 130 | 92 | 14 | 22 | expensive | 55704 | 10482 | 130 | 62 | 73 | 18 | supercheap
395 | 180 | 146 | 59 | 99 | 6 | outrageous | 97172 | 8986 | 146 | 56 | 73 | 33 | cheap
395 | 180 | 146 | 59 | 99 | 6 | outrageous | 25563 | 8533 | 146 | 4 | 63 | 38 | cheap
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 63187 | 10835 | 59 | 72 | 73 | 19 | moderate
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 28008 | 13033 | 59 | 65 | 73 | 4 | supercheap
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 78742 | 9419 | 59 | 63 | 73 | 49 | supercheap
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 26436 | 8300 | 59 | 38 | 73 | 15 | cheap
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 31043 | 10675 | 59 | 29 | 73 | 10 | outrageous
823 | 87 | 59 | 82 | 54 | 15 | outrageous | 61517 | 13041 | 59 | 85 | 73 | 46 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 5537 | 9780 | 26 | 22 | 73 | 36 | moderate
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 26095 | 9110 | 26 | 69 | 73 | 30 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 40411 | 11202 | 26 | 66 | 73 | 3 | outrageous
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 34196 | 9404 | 26 | 78 | 56 | 48 | cheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 66558 | 13903 | 26 | 34 | 73 | 28 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 91843 | 8003 | 26 | 80 | 73 | 5 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 92563 | 10323 | 26 | 5 | 80 | 2 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 16511 | 11953 | 26 | 30 | 73 | 31 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 12501 | 10337 | 26 | 66 | 73 | 44 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 57492 | 7184 | 26 | 76 | 43 | 7 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 77361 | 9440 | 26 | 30 | 73 | 36 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 94018 | 9206 | 26 | 98 | 53 | 27 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 88631 | 12829 | 26 | 11 | 73 | 39 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 50644 | 10485 | 26 | 87 | 29 | 41 | cheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 11131 | 3375 | 26 | 97 | 95 | 15 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 17991 | 13749 | 26 | 52 | 73 | 14 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 96522 | 6759 | 26 | 69 | 73 | 18 | expensive
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 66147 | 2311 | 26 | 28 | 22 | 10 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 22287 | 11764 | 26 | 42 | 16 | 1 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 25322 | 15220 | 26 | 54 | 73 | 33 | moderate
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 66452 | 10507 | 26 | 77 | 73 | 2 | expensive
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 6422 | 6902 | 26 | 70 | 73 | 28 | outrageous
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 82281 | 9330 | 26 | 45 | 73 | 39 | cheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 77487 | 10591 | 26 | 61 | 73 | 23 | supercheap
947 | 102 | 26 | 44 | 30 | 1 | outrageous | 34223 | 10213 | 26 | 48 | 73 | 40 | moderate
892 | 125 | 25 | 15 | 67 | 5 | moderate | 82506 | 11450 | 25 | 33 | 93 | 17 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 33377 | 10728 | 25 | 96 | 86 | 33 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 37363 | 8780 | 25 | 68 | 41 | 34 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 47400 | 11327 | 25 | 60 | 73 | 25 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 50809 | 9599 | 25 | 62 | 73 | 18 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 65941 | 11458 | 25 | 34 | 25 | 37 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 23256 | 13244 | 25 | 98 | 92 | 34 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 26844 | 9244 | 25 | 70 | 73 | 7 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 28250 | 7833 | 25 | 83 | 95 | 2 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 274 | 7477 | 25 | 73 | 29 | 36 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 88134 | 13259 | 25 | 56 | 98 | 4 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 63542 | 8692 | 25 | 52 | 73 | 28 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 65792 | 11952 | 25 | 24 | 73 | 15 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 63254 | 12047 | 25 | 41 | 73 | 48 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 75107 | 13053 | 25 | 36 | 73 | 16 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 58776 | 8159 | 25 | 17 | 73 | 42 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 27435 | 9212 | 25 | 44 | 73 | 48 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 71355 | 10123 | 25 | 31 | 73 | 28 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 69017 | 10108 | 25 | 78 | 98 | 27 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 54936 | 9922 | 25 | 44 | 22 | 19 | moderate
892 | 125 | 25 | 15 | 67 | 5 | moderate | 86282 | 11532 | 25 | 17 | 2 | 30 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 75788 | 12431 | 25 | 79 | 73 | 19 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 54629 | 11205 | 25 | 4 | 48 | 4 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 60671 | 8693 | 25 | 77 | 73 | 23 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 27127 | 8762 | 25 | 51 | 73 | 38 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 3153 | 12228 | 25 | 21 | 16 | 22 | moderate
892 | 125 | 25 | 15 | 67 | 5 | moderate | 55164 | 8503 | 25 | 27 | 73 | 33 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 45141 | 9494 | 25 | 73 | 21 | 4 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 57033 | 7310 | 25 | 88 | 73 | 48 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 68297 | 7701 | 25 | 6 | 73 | 22 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 81986 | 10567 | 25 | 92 | 73 | 35 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 1627 | 10290 | 25 | 2 | 42 | 29 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 68723 | 11643 | 25 | 57 | 73 | 11 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 30688 | 9156 | 25 | 81 | 73 | 9 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 38601 | 12275 | 25 | 40 | 95 | 46 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 51028 | 6108 | 25 | 55 | 73 | 37 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 744 | 10037 | 25 | 4 | 99 | 25 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 36524 | 7319 | 25 | 64 | 73 | 8 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 36659 | 4673 | 25 | 64 | 28 | 19 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 12588 | 9930 | 25 | 47 | 73 | 40 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 98853 | 10008 | 25 | 67 | 73 | 39 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 73199 | 8003 | 25 | 59 | 95 | 7 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 90426 | 8821 | 25 | 18 | 73 | 20 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 32236 | 10969 | 25 | 7 | 92 | 32 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 62591 | 12432 | 25 | 4 | 73 | 2 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 49740 | 6500 | 25 | 29 | 73 | 36 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 1974 | 9950 | 25 | 98 | 95 | 32 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 3311 | 11642 | 25 | 88 | 73 | 3 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 78231 | 7767 | 25 | 70 | 73 | 42 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 60481 | 7246 | 25 | 60 | 69 | 21 | moderate
892 | 125 | 25 | 15 | 67 | 5 | moderate | 77149 | 9693 | 25 | 52 | 42 | 26 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 58531 | 9500 | 25 | 45 | 34 | 33 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 70600 | 7202 | 25 | 43 | 73 | 31 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 37873 | 8576 | 25 | 86 | 50 | 40 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 90460 | 11676 | 25 | 52 | 34 | 33 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 1061 | 11446 | 25 | 35 | 16 | 49 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 39402 | 10412 | 25 | 32 | 73 | 3 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 39869 | 8588 | 25 | 20 | 73 | 22 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 96968 | 10325 | 25 | 73 | 73 | 20 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 398 | 18914 | 25 | 99 | 47 | 48 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 31038 | 7300 | 25 | 76 | 92 | 49 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 93070 | 8890 | 25 | 6 | 73 | 42 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 41580 | 13875 | 25 | 49 | 73 | 41 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 82055 | 6918 | 25 | 89 | 73 | 32 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 48898 | 11852 | 25 | 50 | 73 | 3 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 12795 | 6311 | 25 | 25 | 73 | 43 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 39883 | 11348 | 25 | 13 | 97 | 19 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 39471 | 9109 | 25 | 30 | 74 | 9 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 98906 | 11428 | 25 | 5 | 73 | 12 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 57570 | 4777 | 25 | 62 | 15 | 19 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 83864 | 13328 | 25 | 28 | 73 | 5 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 92906 | 12333 | 25 | 48 | 73 | 18 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 31565 | 10258 | 25 | 70 | 39 | 14 | outrageous
892 | 125 | 25 | 15 | 67 | 5 | moderate | 64414 | 11512 | 25 | 71 | 73 | 18 | cheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 91251 | 9285 | 25 | 33 | 73 | 47 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 33524 | 7689 | 25 | 48 | 73 | 2 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 28403 | 10722 | 25 | 8 | 73 | 5 | expensive
892 | 125 | 25 | 15 | 67 | 5 | moderate | 56208 | 7664 | 25 | 15 | 32 | 47 | supercheap
892 | 125 | 25 | 15 | 67 | 5 | moderate | 6433 | 10757 | 25 | 43 | 61 | 4 | supercheap
441 | 139 | 10 | 7 | 67 | 22 | outrageous | 57597 | 8145 | 10 | 15 | 73 | 46 | supercheap
924 | 115 | 102 | 95 | 67 | 12 | expensive | 28951 | 3851 | 102 | 1 | 61 | 43 | supercheap
924 | 115 | 102 | 95 | 67 | 12 | expensive | 91151 | 8227 | 102 | 5 | 95 | 3 | cheap
767 | 109 | 42 | 57 | 37 | 17 | supercheap | 67653 | 10628 | 42 | 59 | 73 | 15 | moderate
767 | 109 | 42 | 57 | 37 | 17 | supercheap | 39980 | 9274 | 42 | 50 | 32 | 18 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 58237 | 7032 | 29 | 37 | 73 | 32 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 69518 | 10384 | 29 | 70 | 4 | 15 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 80148 | 10435 | 29 | 2 | 97 | 24 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 86140 | 10856 | 29 | 21 | 73 | 35 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 35862 | 8226 | 29 | 78 | 73 | 9 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 76824 | 13400 | 29 | 54 | 73 | 4 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 72057 | 11787 | 29 | 8 | 73 | 12 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 82141 | 7358 | 29 | 8 | 58 | 6 | outrageous
748 | 102 | 29 | 17 | 67 | 13 | moderate | 62414 | 11047 | 29 | 79 | 73 | 39 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 98100 | 9543 | 29 | 84 | 92 | 49 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 10083 | 10890 | 29 | 61 | 73 | 41 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 27481 | 8653 | 29 | 78 | 51 | 45 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 95337 | 8674 | 29 | 5 | 73 | 49 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 98612 | 10937 | 29 | 86 | 73 | 45 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 16016 | 3683 | 29 | 94 | 95 | 38 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 9929 | 12690 | 29 | 80 | 34 | 46 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 37621 | 9407 | 29 | 16 | 16 | 12 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 66744 | 9696 | 29 | 20 | 78 | 39 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 70176 | 10678 | 29 | 5 | 65 | 25 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 76645 | 10343 | 29 | 81 | 73 | 28 | moderate
748 | 102 | 29 | 17 | 67 | 13 | moderate | 30808 | 12775 | 29 | 62 | 73 | 33 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 54329 | 9484 | 29 | 98 | 73 | 42 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 26141 | 10418 | 29 | 19 | 73 | 36 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 71663 | 10526 | 29 | 91 | 61 | 28 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 33953 | 9992 | 29 | 26 | 29 | 2 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 81170 | 11735 | 29 | 25 | 22 | 8 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 45289 | 1704 | 29 | 34 | 87 | 31 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 4812 | 11558 | 29 | 60 | 73 | 25 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 51073 | 8727 | 29 | 85 | 16 | 45 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 84500 | 10846 | 29 | 71 | 73 | 6 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 72378 | 10011 | 29 | 56 | 92 | 4 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 26206 | 9489 | 29 | 75 | 16 | 1 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 79353 | 11223 | 29 | 87 | 20 | 28 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 28998 | 7928 | 29 | 48 | 73 | 37 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 59494 | 12839 | 29 | 29 | 19 | 31 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 68251 | 10847 | 29 | 26 | 73 | 43 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 54602 | 8373 | 29 | 31 | 73 | 47 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 54656 | 6358 | 29 | 14 | 70 | 24 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 73996 | 13806 | 29 | 10 | 29 | 28 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 32816 | 12675 | 29 | 46 | 73 | 8 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 24891 | 11034 | 29 | 41 | 73 | 6 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 45342 | 7088 | 29 | 56 | 73 | 41 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 54932 | 9858 | 29 | 17 | 73 | 8 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 79814 | 11734 | 29 | 20 | 67 | 2 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 2094 | 7128 | 29 | 36 | 79 | 24 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 20066 | 6278 | 29 | 77 | 73 | 42 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 98658 | 2875 | 29 | 34 | 73 | 34 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 29844 | 11966 | 29 | 84 | 73 | 42 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 14056 | 17747 | 29 | 99 | 63 | 11 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 21804 | 10023 | 29 | 70 | 1 | 22 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 1862 | 8937 | 29 | 90 | 73 | 32 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 45107 | 11600 | 29 | 92 | 29 | 45 | outrageous
748 | 102 | 29 | 17 | 67 | 13 | moderate | 61125 | 9315 | 29 | 64 | 73 | 44 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 15354 | 8764 | 29 | 15 | 73 | 10 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 51243 | 6855 | 29 | 71 | 73 | 44 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 58544 | 10698 | 29 | 34 | 85 | 21 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 90061 | 10719 | 29 | 89 | 73 | 29 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 35359 | 8933 | 29 | 62 | 67 | 3 | expensive
748 | 102 | 29 | 17 | 67 | 13 | moderate | 33701 | 7626 | 29 | 48 | 41 | 33 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 48148 | 11522 | 29 | 20 | 71 | 40 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 81851 | 11927 | 29 | 96 | 86 | 41 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 97964 | 8994 | 29 | 13 | 97 | 28 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 27436 | 9426 | 29 | 13 | 73 | 7 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 54510 | 7807 | 29 | 33 | 73 | 7 | outrageous
748 | 102 | 29 | 17 | 67 | 13 | moderate | 66718 | 6617 | 29 | 28 | 93 | 16 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 8649 | 6446 | 29 | 24 | 73 | 31 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 64953 | 8925 | 29 | 77 | 73 | 10 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 63220 | 12505 | 29 | 69 | 73 | 22 | supercheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 30823 | 11396 | 29 | 48 | 73 | 33 | cheap
748 | 102 | 29 | 17 | 67 | 13 | moderate | 2686 | 13916 | 29 | 61 | 50 | 21 | expensive
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 63187 | 10835 | 59 | 72 | 73 | 19 | moderate
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 28008 | 13033 | 59 | 65 | 73 | 4 | supercheap
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 78742 | 9419 | 59 | 63 | 73 | 49 | supercheap
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 26436 | 8300 | 59 | 38 | 73 | 15 | cheap
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 31043 | 10675 | 59 | 29 | 73 | 10 | outrageous
144 | 119 | 59 | 67 | 18 | 23 | outrageous | 61517 | 13041 | 59 | 85 | 73 | 46 | supercheap
336 | 132 | 185 | 96 | 67 | 41 | outrageous | 48198 | 17642 | 185 | 75 | 73 | 40 | moderate
336 | 132 | 185 | 96 | 67 | 41 | outrageous | 64769 | 6852 | 185 | 1 | 73 | 1 | cheap
661 | 116 | 25 | 74 | 67 | 35 | outrageous | 82506 | 11450 | 25 | 33 | 93 | 17 | supercheap
661 | 116 | 25 | 74 | 67 | 35 | outrageous | 33377 | 10728 | 25 | 96 | 86 | 33 | cheap
